Symbol,National Common Name,Family,Author
4942,3768,8,25
4943,3768,8,222
4943,2,8,25
4944,3769,3,43
4944,2,3,43
4945,3770,141,139
4945,2,141,81
4945,2,141,314
4945,2,141,6
4946,3771,2,195
4946,2,2,73
4946,2,2,431
4946,2,2,431
4946,2,2,25
4946,2,2,431
4946,2,2,210
4946,2,2,73
4946,2,2,431
4946,2,2,431
4947,3772,13,36
4947,2,13,1856
4947,2,13,189
4947,2,13,375
4947,2,13,1145
4948,3773,8,14
4948,2,8,25
4949,3774,141,36
4950,3775,3,236
4951,3776,8,14
4951,2,8,25
4952,3777,2,6
4953,3778,3,364
4954,3779,3,71
4954,2,3,69
4955,3777,2,1877
4955,2,2,25
4955,2,2,431
4955,2,2,56
4956,3778,3,1878
4956,2,3,221
4956,2,3,55
4957,3777,2,431
4957,2,2,431
4958,3780,3,25
4958,2,3,43
4958,2,3,395
4958,2,3,1879
4958,2,3,395
4959,3781,48,885
4959,2,48,302
4960,3782,14,8
4961,3783,14,318
4961,2,14,90
4961,2,14,8
4961,2,14,6
4962,3784,141,1880
4962,2,141,6
4962,2,141,6
4962,2,141,94
4962,2,141,1881
4962,2,141,143
4963,3785,13,36
4964,3786,13,318
4965,3787,141,287
4965,2,141,42
4965,2,141,1882
4966,3788,2,25
4967,3788,2,324
4968,3789,3,6
4969,3790,3,130
4970,3791,3,110
4970,2,3,1883
4971,3792,2,1884
4972,3793,21,58
4973,3794,8,14
4974,3795,142,36
4975,3796,3,25
4976,3797,3,69
4977,3798,3,6
4977,2,3,971
4977,2,3,1885
4978,3799,14,36
4979,3800,48,878
4980,3801,108,1327
4981,3802,2,6
4982,3803,13,1578
4982,2,13,1886
4982,2,13,179
4983,3804,2,109
4984,3804,2,1887
4985,3805,141,36
4985,2,141,349
4985,2,141,192
4985,2,141,36
4986,3806,3,55
4987,3807,3,130
4987,2,3,69
4988,3808,3,69
4988,2,3,139
4988,2,3,69
4988,2,3,69
4989,624,3,275
4990,3809,2,4
4991,3810,3,83
4991,2,3,71
4991,2,3,94
4991,2,3,1883
4992,3811,108,1327
4992,2,108,36
4992,2,108,281
4992,2,108,1888
4993,3812,3,71
4993,2,3,142
4993,2,3,221
4993,2,3,221
4993,2,3,138
4993,2,3,138
4994,3813,48,708
4994,2,48,247
4994,2,48,6
4995,3814,13,318
4995,2,13,127
4995,2,13,73
4996,3815,21,58
4996,2,21,300
4996,2,21,1889
4997,3816,13,318
4997,2,13,504
4997,2,13,1471
4997,2,13,179
4997,2,13,973
4997,2,13,1890
4997,2,13,1042
4997,2,13,122
4997,2,13,4
4997,2,13,127
4997,2,13,73
4997,2,13,42
4998,3817,3,55
4999,3818,14,36
5000,3819,8,14
5000,2,8,25
5000,2,8,751
5000,2,8,126
5000,2,8,865
5000,2,8,377
5001,3820,12,36
5002,3821,18,5
5003,3822,17,58
5004,3823,17,395
5004,2,17,74
5005,3824,18,14
5006,3825,8,14
5007,3825,8,1891
5007,2,8,25
5008,3826,13,894
5009,3826,13,1892
5009,2,13,73
5009,2,13,139
5009,2,13,1892
5009,2,13,94
5009,2,13,94
5009,2,13,85
5009,2,13,94
5009,2,13,94
5009,2,13,18
5009,2,13,94
5010,3827,13,340
5010,2,13,6
5010,2,13,111
5010,2,13,94
5010,2,13,94
5010,2,13,71
5011,3828,18,14
5012,3828,18,1893
5013,3829,13,496
5014,3829,13,1894
5014,2,13,73
5015,3830,13,36
5016,3831,90,363
5017,3832,46,109
5018,1597,82,14
5019,3833,8,14
5020,3834,8,14
5021,3835,8,14
5022,3835,8,1895
5022,2,8,210
5022,2,8,126
5022,2,8,751
5023,3836,127,1159
5024,3836,127,1128
5024,2,127,801
5024,2,127,804
5024,2,127,79
5024,2,127,1345
5024,2,127,281
5024,2,127,67
5025,3837,127,1128
5025,2,127,801
5025,2,127,1345
5025,2,127,6
5025,2,127,67
5026,3838,82,111
5026,2,82,5
5026,2,82,5
5027,3839,13,36
5027,2,13,73
5027,2,13,320
5028,3840,33,36
5029,3841,13,457
5030,3842,21,40
5030,2,21,25
5030,2,21,23
5031,3843,46,1896
5031,2,46,109
5032,3844,13,82
5033,3845,13,1355
5034,3846,18,6
5034,2,18,111
5035,3844,13,566
5035,2,13,73
5036,3845,13,1897
5036,2,13,199
5036,2,13,6
5036,2,13,6
5036,2,13,400
5036,2,13,1898
5036,2,13,275
5036,2,13,85
5036,2,13,18
5036,2,13,255
5036,2,13,18
5036,2,13,177
5036,2,13,23
5036,2,13,38
5036,2,13,38
5036,2,13,71
5036,2,13,25
5036,2,13,23
5036,2,13,1897
5036,2,13,302
5036,2,13,668
5036,2,13,85
5036,2,13,85
5036,2,13,85
5036,2,13,18
5036,2,13,86
5036,2,13,255
5036,2,13,42
5036,2,13,4
5037,3847,13,1282
5038,3847,13,1899
5038,2,13,36
5038,2,13,201
5038,2,13,581
5039,3848,8,14
5040,3849,8,654
5040,2,8,751
5041,3831,90,1900
5042,3850,90,1901
5042,2,90,52
5042,2,90,142
5042,2,90,443
5042,2,90,148
5042,2,90,210
5042,2,90,1901
5042,2,90,148
5042,2,90,443
5042,2,90,210
5042,2,90,443
5042,2,90,210
5042,2,90,139
5042,2,90,25
5042,2,90,25
5042,2,90,162
5042,2,90,94
5042,2,90,1900
5042,2,90,162
5042,2,90,7
5042,2,90,219
5042,2,90,162
5042,2,90,25
5042,2,90,983
5043,3851,13,287
5043,2,13,147
5043,2,13,40
5043,2,13,219
5043,2,13,79
5043,2,13,127
5044,3852,8,4
5044,2,8,210
5044,2,8,60
5044,2,8,222
5044,2,8,5
5044,2,8,778
5044,2,8,279
5044,2,8,1902
5045,3853,127,1159
5045,2,127,801
5045,2,127,36
5045,2,127,485
5046,3854,18,73
5047,3855,12,14
5048,3856,18,312
5048,2,18,42
5048,2,18,312
5049,3857,18,312
5049,2,18,43
5050,3854,18,1903
5050,2,18,124
5050,2,18,312
5051,3855,12,1083
5051,2,12,6
5051,2,12,6
5051,2,12,6
5051,2,12,1465
5051,2,12,94
5051,2,12,451
5051,2,12,391
5051,2,12,94
5051,2,12,451
5051,2,12,42
5051,2,12,6
5051,2,12,6
5052,3858,18,6
5053,3859,18,14
5054,3860,17,139
5055,3861,21,559
5056,3862,8,14
5056,2,8,6
5057,3863,82,14
5057,2,82,8
5058,3864,127,468
5058,2,127,314
5058,2,127,1345
5058,2,127,483
5058,2,127,485
5059,3865,33,36
5060,3865,33,1904
5060,2,33,23
5060,2,33,60
5060,2,33,162
5060,2,33,43
5061,3160,127,1159
5062,3866,13,1731
5062,2,13,199
5062,2,13,18
5062,2,13,18
5063,3867,127,468
5063,2,127,801
5063,2,127,184
5063,2,127,1411
5063,2,127,485
5064,3868,18,14
5065,3869,39,1171
5066,3870,18,36
5067,3871,18,18
5067,2,18,1905
5067,2,18,1906
5068,3872,18,36
5069,3873,39,230
5069,2,39,73
5069,2,39,23
5069,2,39,94
5069,2,39,23
5069,2,39,23
5069,2,39,18
5069,2,39,23
5069,2,39,23
5070,3874,39,25
5071,3875,61,353
5072,3876,61,1907
5072,2,61,1226
5073,3877,61,25
5074,3878,39,42
5074,2,39,1908
5074,2,39,1579
5074,2,39,23
5074,2,39,156
5074,2,39,203
5074,2,39,23
5074,2,39,279
5075,3879,39,6
5076,3880,57,36
5077,3880,57,36
5077,2,57,179
5078,3881,105,222
5079,3881,105,1909
5079,2,105,222
5079,2,105,25
5079,2,105,139
5080,3881,105,222
5080,2,105,85
5080,2,105,218
5081,519,8,1910
5081,2,8,485
5081,2,8,1814
5081,2,8,1911
5081,2,8,258
5082,3882,8,741
5082,2,8,809
5082,2,8,809
5082,2,8,102
5082,2,8,6
5082,2,8,6
5082,2,8,386
5083,3883,8,74
5083,2,8,1912
5083,2,8,6
5083,2,8,274
5083,2,8,6
5083,2,8,25
5084,3884,8,741
5085,3884,8,1913
5085,2,8,14
5085,2,8,258
5086,3885,8,741
5086,2,8,222
5086,2,8,73
5086,2,8,452
5086,2,8,5
5086,2,8,809
5087,3886,8,741
5087,2,8,194
5087,2,8,165
5087,2,8,111
5087,2,8,25
5087,2,8,6
5087,2,8,25
5087,2,8,194
5087,2,8,741
5088,3887,8,741
5089,3887,8,1914
5089,2,8,36
5089,2,8,1914
5089,2,8,222
5089,2,8,6
5089,2,8,274
5089,2,8,94
5089,2,8,112
5089,2,8,6
5089,2,8,1911
5089,2,8,741
5089,2,8,258
5090,3888,8,741
5090,2,8,5
5090,2,8,18
5090,2,8,222
5090,2,8,102
5091,3887,8,741
5091,2,8,1493
5091,2,8,25
5091,2,8,6
5092,3889,8,741
5093,3889,8,741
5093,2,8,42
5093,2,8,25
5093,2,8,222
5093,2,8,6
5093,2,8,4
5093,2,8,6
5093,2,8,18
5093,2,8,5
5093,2,8,5
5093,2,8,102
5093,2,8,25
5093,2,8,91
5093,2,8,741
5094,3889,8,1915
5094,2,8,264
5094,2,8,809
5094,2,8,809
5094,2,8,1911
5094,2,8,258
5095,3890,8,741
5095,2,8,25
5095,2,8,258
5096,3891,8,741
5097,3891,8,741
5097,2,8,6
5097,2,8,25
5097,2,8,18
5098,3892,8,741
5098,2,8,25
5098,2,8,25
5098,2,8,6
5098,2,8,6
5099,3893,8,741
5099,2,8,126
5099,2,8,40
5099,2,8,25
5099,2,8,25
5099,2,8,94
5099,2,8,42
5100,3894,8,741
5100,2,8,25
5100,2,8,25
5100,2,8,14
5101,3895,8,74
5102,3896,8,741
5103,3897,8,741
5103,2,8,111
5103,2,8,25
5103,2,8,5
5103,2,8,218
5104,3896,8,741
5105,3896,8,1916
5105,2,8,25
5105,2,8,102
5105,2,8,42
5105,2,8,42
5105,2,8,265
5105,2,8,6
5105,2,8,42
5105,2,8,74
5106,3898,105,25
5107,1791,105,1917
5108,3899,25,36
5109,519,8,868
5110,3900,8,741
5110,2,8,36
5110,2,8,1911
5110,2,8,258
5111,3901,8,741
5111,2,8,25
5111,2,8,14
5111,2,8,210
5111,2,8,210
5111,2,8,25
5111,2,8,1911
5111,2,8,258
5112,3902,105,8
5113,3903,25,36
5113,2,25,348
5113,2,25,1541
5114,3904,105,25
5115,3904,105,1918
5115,2,105,5
5116,3905,105,4
5116,2,105,4
5116,2,105,6
5116,2,105,6
5117,3906,105,5
5118,3907,8,741
5118,2,8,169
5118,2,8,25
5119,3908,8,741
5120,3908,8,1919
5120,2,8,281
5120,2,8,58
5120,2,8,25
5120,2,8,153
5120,2,8,281
5120,2,8,504
5120,2,8,1920
5120,2,8,504
5120,2,8,142
5120,2,8,741
5120,2,8,741
5121,3909,88,36
5122,3910,105,25
5123,3910,105,1921
5124,3911,8,741
5125,3911,8,1922
5125,2,8,25
5125,2,8,751
5125,2,8,25
5125,2,8,25
5125,2,8,25
5125,2,8,739
5125,2,8,5
5125,2,8,739
5125,2,8,809
5125,2,8,741
5125,2,8,14
5126,3912,88,36
5127,3913,8,36
5127,2,8,66
5127,2,8,733
5127,2,8,36
5127,2,8,105
5127,2,8,107
5128,3914,143,655
5128,2,143,457
5128,2,143,300
5129,3915,8,1923
5129,2,8,82
5129,2,8,1924
5130,3916,8,6
5130,2,8,257
5131,3917,8,58
5131,2,8,73
5131,2,8,1925
5131,2,8,303
5131,2,8,1926
5131,2,8,1927
5132,3918,8,58
5132,2,8,1927
5132,2,8,6
5132,2,8,1927
5133,3919,143,36
5134,3920,8,36
5135,3921,8,1420
5136,3921,8,235
5136,2,8,94
5136,2,8,94
5136,2,8,335
5136,2,8,1927
5136,2,8,1927
5136,2,8,264
5136,2,8,58
5136,2,8,42
5136,2,8,1927
5136,2,8,1927
5136,2,8,1925
5136,2,8,42
5136,2,8,611
5136,2,8,1928
5136,2,8,94
5136,2,8,94
5136,2,8,1927
5136,2,8,1925
5136,2,8,1925
5136,2,8,1925
5136,2,8,1927
5136,2,8,6
5136,2,8,62
5136,2,8,264
5136,2,8,1927
5136,2,8,1927
5136,2,8,94
5136,2,8,1927
5136,2,8,1927
5137,3921,8,1929
5137,2,8,257
5137,2,8,257
5137,2,8,1928
5137,2,8,1925
5137,2,8,1927
5137,2,8,1928
5137,2,8,1928
5137,2,8,636
5137,2,8,1928
5137,2,8,1927
5137,2,8,1928
5137,2,8,1927
5137,2,8,1927
5137,2,8,1930
5137,2,8,257
5137,2,8,257
5137,2,8,194
5137,2,8,257
5137,2,8,1928
5137,2,8,636
5137,2,8,1927
5137,2,8,1931
5137,2,8,1925
5137,2,8,257
5137,2,8,636
5138,3922,143,58
5138,2,143,300
5139,2812,8,1153
5139,2,8,327
5139,2,8,36
5140,3923,143,452
5141,3924,8,1420
5142,3925,8,36
5142,2,8,327
5142,2,8,58
5142,2,8,58
5143,3926,8,42
5144,3927,8,1253
5144,2,8,222
5144,2,8,1253
5145,3926,8,865
5145,2,8,242
5145,2,8,14
5145,2,8,1253
5145,2,8,4
5146,3928,8,4
5146,2,8,1253
5146,2,8,102
5146,2,8,42
5147,3926,8,377
5147,2,8,102
5147,2,8,4
5148,3929,8,1253
5148,2,8,25
5148,2,8,6
5149,3930,8,58
5149,2,8,419
5150,3931,12,36
5151,3932,12,1465
5151,2,12,529
5151,2,12,38
5151,2,12,194
5151,2,12,210
5151,2,12,25
5151,2,12,94
5152,3933,8,1253
5152,2,8,112
5152,2,8,1253
5152,2,8,42
5153,3934,8,42
5153,2,8,1253
5153,2,8,102
5153,2,8,1253
5153,2,8,4
5153,2,8,63
5154,3935,61,60
5154,2,61,1682
5154,2,61,43
5155,3936,12,43
5156,3937,61,60
5157,3938,8,25
5158,3939,8,42
5159,3939,8,1253
5159,2,8,1253
5160,3939,8,749
5160,2,8,210
5160,2,8,1253
5160,2,8,1253
5160,2,8,42
5160,2,8,42
5160,2,8,6
5161,3940,8,238
5162,3941,8,42
5162,2,8,314
5162,2,8,1253
5162,2,8,42
5163,3942,8,42
5164,3943,8,58
5165,3944,12,36
5166,3945,6,36
5166,2,6,18
5167,3946,6,36
5168,3947,8,25
5168,2,8,210
5168,2,8,210
5169,3948,131,1063
5170,3949,18,36
5171,3950,18,6
5171,2,18,419
5171,2,18,196
5172,3951,8,73
5173,3951,8,1932
5173,2,8,4
5173,2,8,25
5174,3952,18,8
5174,2,18,42
5174,2,18,127
5174,2,18,122
5174,2,18,122
5174,2,18,479
5175,3953,6,700
5175,2,6,18
5175,2,6,6
5176,3954,21,4
5176,2,21,67
5176,2,21,42
5176,2,21,389
5177,3955,18,6
5177,2,18,419
5177,2,18,5
5178,3956,8,181
5179,3957,18,316
5180,3958,18,1115
5181,3959,18,6
5182,3960,21,275
5183,3961,6,25
5184,3961,6,324
5184,2,6,712
5185,3962,8,25
5186,3962,8,210
5186,2,8,6
5187,3963,6,1933
5188,3964,18,366
5189,3965,3,114
5189,2,3,105
5189,2,3,1934
5189,2,3,115
5189,2,3,54
5189,2,3,53
5189,2,3,1935
5189,2,3,1936
5189,2,3,1937
5189,2,3,581
5189,2,3,115
5189,2,3,115
5189,2,3,67
5189,2,3,53
5189,2,3,579
5189,2,3,74
5189,2,3,1938
5189,2,3,1939
5189,2,3,114
5190,3964,18,316
5190,2,18,127
5190,2,18,419
5191,3964,18,1940
5191,2,18,42
5191,2,18,419
5192,76,3,74
5193,3966,18,6
5193,2,18,41
5193,2,18,419
5194,3967,18,316
5194,2,18,419
5194,2,18,5
5195,2648,18,36
5196,3968,8,112
5196,2,8,242
5196,2,8,25
5197,3969,21,14
5198,3969,21,1482
5198,2,21,389
5199,3970,6,25
5200,3970,6,1222
5200,2,6,18
5200,2,6,79
5200,2,6,79
5201,3971,18,4
5201,2,18,419
5202,3972,3,1941
5202,2,3,53
5202,2,3,723
5202,2,3,1942
5202,2,3,67
5202,2,3,1942
5202,2,3,579
5202,2,3,468
5202,2,3,1943
5202,2,3,74
5203,3973,6,58
5203,2,6,18
5204,3974,21,255
5204,2,21,4
5204,2,21,824
5204,2,21,1944
5205,3957,18,421
5205,2,18,6
5205,2,18,1945
5205,2,18,300
5206,3975,18,366
5207,3975,18,1946
5207,2,18,421
5208,3976,6,479
5209,3976,6,18
5209,2,6,18
5210,3977,8,25
5211,3977,8,1947
5212,3978,131,43
5213,3979,6,712
5213,2,6,94
5213,2,6,18
5213,2,6,18
5213,2,6,62
5213,2,6,18
5213,2,6,18
5213,2,6,18
5213,2,6,18
5213,2,6,18
5214,3980,18,25
5215,3981,18,316
5216,3982,8,475
5217,3983,18,8
5218,3984,23,7
5219,3985,23,7
5219,2,23,14
5220,3986,25,255
5220,2,25,8
5221,3987,25,140
5222,3988,8,40
5223,3988,8,1948
5223,2,8,5
5224,3989,8,1949
5225,3990,8,25
5226,3990,8,1950
5227,3991,8,25
5227,2,8,6
5228,3992,8,169
5228,2,8,255
5228,2,8,6
5228,2,8,8
5229,3993,8,25
5230,3994,8,25
5231,3995,8,14
5232,3996,8,1949
5233,3997,8,14
5233,2,8,25
5234,3998,8,121
5234,2,8,25
5235,3999,8,4
5235,2,8,25
5236,4000,8,1951
5236,2,8,102
5237,4001,8,4
5238,4002,3,1952
5239,4002,3,233
5239,2,3,71
5239,2,3,318
5239,2,3,279
5239,2,3,71
5239,2,3,71
5239,2,3,1952
5239,2,3,81
5239,2,3,81
5240,4003,8,4
5240,2,8,25
5241,4004,8,742
5242,4005,3,1952
5243,4006,134,42
5243,2,134,1123
5243,2,134,58
5243,2,134,139
5243,2,134,68
5243,2,134,61
5243,2,134,1953
5243,2,134,68
5244,4007,8,14
5245,4008,8,8
5246,4009,134,9
5247,4010,68,36
5248,4011,3,36
5248,2,3,36
5248,2,3,1954
5248,2,3,142
5248,2,3,1955
5248,2,3,1282
5249,4012,33,36
5250,4013,8,36
5251,4014,21,14
5252,4014,21,1956
5253,4015,21,42
5253,2,21,6
5253,2,21,1957
5253,2,21,42
5253,2,21,42
5253,2,21,6
5254,4016,6,479
5255,4017,21,23
5255,2,21,1957
5256,4018,6,426
5257,4019,0,1958
5257,2,0,281
5258,4020,6,71
5258,2,6,14
5259,4021,0,1958
5259,2,0,281
5259,2,0,7
5260,4022,45,131
5260,2,45,281
5260,2,45,453
5260,2,45,281
5260,2,45,281
5260,2,45,281
5260,2,45,281
5260,2,45,36
5260,2,45,804
5260,2,45,894
5260,2,45,94
5260,2,45,281
5260,2,45,281
5261,4023,21,25
5262,4023,21,1959
5262,2,21,6
5263,4024,8,187
5263,2,8,1960
5263,2,8,276
5264,4025,21,36
5264,2,21,517
5265,4026,17,809
5266,4026,17,1961
5266,2,17,23
5266,2,17,156
5267,4027,21,14
5268,4027,21,1962
5268,2,21,4
5268,2,21,42
5268,2,21,25
5269,4028,21,1160
5269,2,21,720
5269,2,21,23
5270,4029,47,1229
5270,2,47,94
5271,4030,21,36
5271,2,21,780
5271,2,21,804
5271,2,21,105
5271,2,21,1963
5272,4031,139,36
5273,4032,104,36
5274,4033,41,1964
5275,643,45,140
5276,4034,3,54
5277,4035,21,36
5278,4036,144,36
5279,4037,17,36
5279,2,17,1965
5280,4038,3,567
5281,4039,47,42
5282,4040,3,53
5283,2453,8,1153
5284,4041,0,8
5285,371,3,140
5286,4042,17,809
5287,4043,3,36
5288,4044,21,23
5289,4044,21,1392
5290,4045,6,648
5291,4045,6,381
5291,2,6,6
5291,2,6,25
5292,4046,47,52
5292,2,47,25
5293,4047,21,14
5294,4048,21,1160
5294,2,21,23
5294,2,21,25
5294,2,21,41
5294,2,21,42
5295,4049,21,1160
5295,2,21,4
5295,2,21,1957
5295,2,21,1966
5295,2,21,42
5296,4050,144,36
5296,2,144,14
5296,2,144,281
5296,2,144,25
5296,2,144,281
5296,2,144,281
5297,4051,0,8
5297,2,0,25
5297,2,0,43
5297,2,0,5
5297,2,0,7
5297,2,0,7
5298,4052,3,130
5299,4053,21,242
5300,4052,3,210
5300,2,3,130
5300,2,3,485
5300,2,3,1967
5300,2,3,69
5301,4054,21,1160
5301,2,21,42
5301,2,21,1957
5301,2,21,42
5301,2,21,389
5301,2,21,6
5301,2,21,387
5302,4055,21,43
5303,4056,68,895
5304,4056,68,722
5304,2,68,213
5305,4056,68,213
5305,2,68,147
5306,4057,6,36
5307,4058,17,124
5308,4058,17,1968
5309,4059,144,36
5309,2,144,281
5310,4060,21,25
5311,4060,21,359
5312,4060,21,1160
5312,2,21,6
5313,4061,8,551
5313,2,8,371
5313,2,8,36
5313,2,8,573
5313,2,8,1969
5313,2,8,703
5313,2,8,1153
5314,4062,47,52
5314,2,47,73
5314,2,47,58
5314,2,47,792
5315,4063,8,36
5316,4064,139,36
5317,4065,8,36
5317,2,8,857
5317,2,8,36
5317,2,8,189
5318,4066,21,36
5318,2,21,1066
5318,2,21,236
5319,4067,45,235
5319,2,45,74
5319,2,45,288
5319,2,45,603
5319,2,45,286
5319,2,45,94
5319,2,45,81
5319,2,45,85
5319,2,45,85
5320,4068,3,983
5320,2,3,130
5321,4069,33,43
5321,2,33,14
5321,2,33,337
5321,2,33,337
5322,4070,21,36
5322,2,21,456
5323,4071,3,581
5323,2,3,36
5323,2,3,221
5323,2,3,55
5323,2,3,610
5323,2,3,85
5323,2,3,85
5323,2,3,85
5323,2,3,85
5323,2,3,38
5323,2,3,85
5323,2,3,610
5323,2,3,71
5323,2,3,94
5323,2,3,65
5323,2,3,547
5323,2,3,94
5323,2,3,85
5323,2,3,610
5323,2,3,53
5323,2,3,74
5323,2,3,74
5323,2,3,610
5324,4032,104,36
5325,4072,21,215
5325,2,21,318
5325,2,21,42
5325,2,21,809
5325,2,21,25
5325,2,21,1957
5325,2,21,1957
5325,2,21,23
5325,2,21,1957
5325,2,21,156
5325,2,21,8
5325,2,21,913
5325,2,21,913
5325,2,21,122
5325,2,21,122
5326,4073,3,55
5326,2,3,353
5326,2,3,69
5327,4074,145,36
5327,2,145,1970
5327,2,145,504
5328,4075,145,140
5328,2,145,1971
5329,4076,145,1972
5330,4077,145,36
5331,4078,145,36
5332,4079,59,36
5332,2,59,1302
5332,2,59,983
5333,4080,59,36
5334,4081,59,276
5334,2,59,140
5335,4082,59,36
5336,4083,59,869
5336,2,59,139
5337,4084,120,36
5338,4085,120,1973
5338,2,120,42
5338,2,120,6
5338,2,120,243
5338,2,120,71
5338,2,120,71
5338,2,120,71
5338,2,120,1974
5338,2,120,274
5338,2,120,23
5338,2,120,122
5338,2,120,1975
5338,2,120,82
5338,2,120,1976
5338,2,120,6
5338,2,120,6
5339,4084,120,936
5339,2,120,23
5339,2,120,71
5339,2,120,23
5339,2,120,38
5339,2,120,122
5339,2,120,122
5339,2,120,14
5339,2,120,1974
5340,4086,120,36
5341,4087,146,277
5342,4088,147,1543
5342,2,147,194
5342,2,147,447
5342,2,147,25
5343,4089,147,36
5344,4090,147,131
5344,2,147,25
5345,4091,147,36
5346,4092,148,6
5347,4092,148,1977
5347,2,148,479
5348,4093,148,102
5348,2,148,479
5348,2,148,6
5348,2,148,6
5349,4094,148,25
5349,2,148,4
5349,2,148,6
5350,4095,3,131
5350,2,3,463
5350,2,3,368
5350,2,3,271
5350,2,3,1164
5350,2,3,408
5350,2,3,1334
5350,2,3,264
5350,2,3,85
5350,2,3,1334
5350,2,3,85
5351,3566,13,1029
5352,4096,31,36
5353,4097,31,139
5353,2,31,16
5353,2,31,281
5353,2,31,281
5353,2,31,281
5353,2,31,281
5353,2,31,25
5353,2,31,1978
5353,2,31,85
5353,2,31,1979
5354,4098,148,25
5355,4098,148,1980
5356,4099,13,464
5356,2,13,36
5356,2,13,27
5356,2,13,709
5356,2,13,28
5356,2,13,96
5357,1337,3,372
5358,4100,148,36
5359,4101,31,43
5359,2,31,40
5359,2,31,6
5359,2,31,94
5360,4102,31,36
5360,2,31,381
5360,2,31,67
5360,2,31,6
5361,4103,148,219
5362,4104,31,199
5363,4105,11,36
5363,2,11,1738
5364,4106,11,249
5365,4107,11,36
5365,2,11,36
5365,2,11,144
5365,2,11,144
5365,2,11,581
5365,2,11,18
5365,2,11,18
5365,2,11,60
5365,2,11,144
5365,2,11,94
5365,2,11,144
5365,2,11,144
5365,2,11,29
5365,2,11,46
5365,2,11,7
5365,2,11,1735
5366,4108,11,36
5367,4109,8,43
5368,4110,8,1981
5368,2,8,162
5369,4111,11,36
5369,2,11,38
5370,4112,11,36
5371,4113,49,1982
5371,2,49,139
5371,2,49,7
5372,4114,49,1983
5373,4115,8,25
5374,4115,8,1630
5374,2,8,1521
5374,2,8,63
5374,2,8,1493
5374,2,8,6
5375,4115,8,1984
5375,2,8,58
5375,2,8,188
5375,2,8,194
5375,2,8,58
5376,4116,8,139
5377,4116,8,5
5377,2,8,764
5378,4117,49,36
5379,4117,49,733
5380,4118,49,219
5381,4119,8,60
5381,2,8,210
5382,4120,49,36
5383,4120,49,422
5384,4121,11,36
5385,4122,11,153
5385,2,11,1738
5385,2,11,1471
5385,2,11,18
5385,2,11,18
5386,4123,11,144
5386,2,11,144
5386,2,11,62
5386,2,11,221
5387,4124,11,36
5388,4125,49,42
5388,2,49,733
5388,2,49,1985
5389,4126,11,372
5389,2,11,1738
5389,2,11,194
5390,4127,11,1986
5391,4128,17,36
5392,4127,11,36
5393,4114,49,36
5394,4129,8,36
5395,4130,8,236
5396,4131,11,36
5397,4132,11,36
5397,2,11,1987
5398,4133,11,36
5399,4134,11,1844
5399,2,11,1988
5399,2,11,1684
5399,2,11,288
5399,2,11,132
5399,2,11,38
5400,4135,49,59
5401,4136,17,219
5402,4137,11,36
5403,4138,11,54
5404,4138,11,1989
5404,2,11,94
5404,2,11,94
5404,2,11,94
5404,2,11,18
5404,2,11,94
5404,2,11,243
5404,2,11,340
5404,2,11,85
5404,2,11,144
5405,4139,121,60
5405,2,121,1990
5405,2,121,486
5405,2,121,718
5406,4140,96,141
5407,4140,96,1991
5407,2,96,740
5407,2,96,740
5407,2,96,740
5407,2,96,1061
5407,2,96,41
5407,2,96,71
5407,2,96,71
5407,2,96,74
5407,2,96,42
5407,2,96,740
5407,2,96,6
5407,2,96,42
5408,4141,21,82
5409,4141,21,1279
5409,2,21,208
5409,2,21,1279
5409,2,21,4
5409,2,21,1992
5409,2,21,397
5409,2,21,42
5409,2,21,122
5409,2,21,14
5409,2,21,23
5410,4142,21,1993
5410,2,21,14
5410,2,21,868
5410,2,21,23
5410,2,21,8
5410,2,21,42
5410,2,21,25
5410,2,21,453
5410,2,21,6
5411,4143,96,124
5411,2,96,54
5411,2,96,94
5411,2,96,42
5412,4144,96,36
5413,4144,96,1308
5414,4145,105,36
5415,4146,96,36
5416,4147,96,71
5416,2,96,247
5416,2,96,42
5416,2,96,42
5417,4146,96,25
5417,2,96,42
5418,4148,21,36
5419,4149,105,60
5419,2,105,25
5420,4150,105,36
5420,2,105,94
5421,4151,96,617
5421,2,96,94
5421,2,96,487
5422,4152,105,36
5422,2,105,1699
5423,4153,21,14
5424,4153,21,347
5424,2,21,14
5424,2,21,210
5424,2,21,210
5424,2,21,347
5424,2,21,210
5424,2,21,6
5424,2,21,162
5425,4154,96,1994
5426,4155,96,740
5426,2,96,71
5426,2,96,1995
5426,2,96,886
5427,4156,96,42
5427,2,96,740
5427,2,96,47
5427,2,96,71
5427,2,96,42
5427,2,96,42
5428,4157,96,124
5429,4158,96,36
5430,4159,96,36
5431,4160,96,36
5432,4160,96,233
5433,4161,96,195
5433,2,96,102
5434,4162,96,809
5435,4163,96,62
5435,2,96,14
5435,2,96,122
5435,2,96,740
5435,2,96,62
5435,2,96,223
5435,2,96,62
5436,4164,96,226
5437,4164,96,447
5437,2,96,62
5437,2,96,62
5437,2,96,1995
5437,2,96,6
5438,4165,96,25
5438,2,96,94
5439,4166,121,139
5439,2,121,486
5439,2,121,94
5439,2,121,447
5439,2,121,486
5439,2,121,504
5440,4167,21,36
5441,4167,21,496
5441,2,21,36
5441,2,21,375
5441,2,21,857
5441,2,21,186
5441,2,21,189
5441,2,21,290
5441,2,21,36
